id,book_id,member_id,loan_date,return_date,status
3324,842,599,2024-01-16,2024-01-17,RETURNED
3325,4065,83,2024-09-19,,OUT
3326,678,934,2024-07-25,2024-08-05,RETURNED
3327,3273,160,2024-01-16,2024-01-21,RETURNED
3328,3969,1307,2024-08-13,2024-08-31,RETURNED
3329,4161,1631,2024-06-23,,OUT
3330,4840,887,2024-02-16,2024-03-09,RETURNED
3331,698,1591,2024-01-23,2024-02-16,RETURNED
3332,1171,1596,2024-09-19,,OUT
3333,3721,1239,2024-08-01,2024-08-05,RETURNED
3334,1140,1497,2024-01-05,2024-01-27,RETURNED
3335,4701,741,2024-10-18,2024-11-07,RETURNED
3336,2216,232,2024-10-08,2024-10-30,RETURNED
3337,2419,469,2024-11-05,2024-11-25,RETURNED
3338,418,193,2024-09-09,2024-10-06,RETURNED
3339,184,501,2024-11-15,2024-11-21,RETURNED
3340,2278,355,2024-12-06,2024-12-31,RETURNED
3341,2616,617,2024-04-21,2024-04-22,RETURNED
3342,3739,265,2024-12-08,2024-12-27,RETURNED
3343,1151,430,2024-08-03,,OUT
3344,3641,1584,2024-11-04,2024-11-08,RETURNED
3345,2321,887,2024-10-13,,OUT
3346,2097,1231,2024-04-04,,OUT
3347,1427,224,2024-09-03,,OUT
3348,2266,1509,2024-01-19,,OUT
3349,3549,204,2024-03-16,2024-04-15,RETURNED
3350,1925,1509,2024-10-31,,OUT
3351,1591,846,2024-03-07,2024-03-22,RETURNED
3352,4081,1604,2024-02-12,2024-02-23,RETURNED
3353,4256,1344,2024-10-25,2024-11-13,RETURNED
3354,3187,1584,2024-11-19,2024-12-01,RETURNED
3355,4698,597,2024-11-25,2024-12-15,RETURNED
3356,3194,310,2024-10-17,,OUT
3357,2467,17,2024-06-14,2024-07-13,RETURNED
3358,418,1900,2024-08-14,,OUT
3359,3459,1880,2024-06-30,2024-07-03,RETURNED
3360,4210,1319,2024-08-19,2024-08-28,RETURNED
3361,416,1463,2024-09-02,2024-09-22,RETURNED
3362,4808,1398,2024-02-07,2024-02-11,RETURNED
3363,2962,1701,2024-07-02,,OUT
3364,236,1986,2024-03-04,2024-03-24,RETURNED
3365,3599,393,2024-07-23,2024-08-21,RETURNED
3366,1869,1620,2024-06-16,2024-06-17,RETURNED
3367,3846,96,2024-02-28,2024-03-19,RETURNED
3368,1295,1545,2024-10-24,2024-11-14,RETURNED
3369,3452,1901,2024-07-18,,OUT
3370,4980,219,2024-12-19,2024-12-21,RETURNED
3371,2328,1293,2024-11-22,2024-11-29,RETURNED
3372,4698,1389,2024-12-24,2024-12-31,RETURNED
3373,2846,14,2024-06-03,2024-06-09,RETURNED
3374,715,1924,2024-09-25,,OUT
3375,956,1964,2024-03-05,,OUT
3376,3168,1697,2024-03-15,2024-03-26,RETURNED
3377,1694,772,2024-06-19,2024-06-27,RETURNED
3378,3530,1161,2024-05-08,2024-05-09,RETURNED
3379,3663,758,2024-05-24,,OUT
3380,2637,711,2024-03-25,,OUT
3381,4642,1762,2024-05-04,2024-05-09,RETURNED
3382,673,665,2024-12-11,2024-12-29,RETURNED
3383,1177,1131,2024-06-19,2024-06-20,RETURNED
3384,3998,449,2024-10-06,2024-11-01,RETURNED
3385,2651,36,2024-11-27,2024-12-26,RETURNED
3386,49,1887,2024-12-09,2024-12-12,RETURNED
3387,76,1554,2024-07-08,,OUT
3388,655,1170,2024-04-14,,OUT
3389,2330,649,2024-01-08,,OUT
3390,760,1289,2024-07-06,2024-07-11,RETURNED
3391,4318,302,2024-06-09,2024-06-24,RETURNED
3392,72,344,2024-10-15,2024-10-17,RETURNED
3393,3697,1449,2024-02-29,2024-03-21,RETURNED
3394,3016,863,2024-01-15,,OUT
3395,1084,1045,2024-07-03,2024-07-26,RETURNED
3396,3081,302,2024-06-23,,OUT
3397,4243,160,2024-12-23,2024-12-31,RETURNED
3398,3415,1899,2024-07-13,2024-07-16,RETURNED
3399,4366,1918,2024-10-11,,OUT
3400,3750,318,2024-05-20,2024-06-17,RETURNED
3401,4945,763,2024-06-15,,OUT
3402,857,1760,2024-06-17,2024-07-09,RETURNED
3403,1572,219,2024-12-09,,OUT
3404,2141,1364,2024-01-15,,OUT
3405,3575,1029,2024-05-14,2024-05-30,RETURNED
3406,3733,667,2024-08-11,,OUT
3407,2360,359,2024-03-23,2024-04-11,RETURNED
3408,1191,935,2024-02-24,,OUT
3409,3949,832,2024-08-16,,OUT
3410,4246,508,2024-02-19,,OUT
3411,4362,1708,2024-02-23,,OUT
3412,2195,1887,2024-10-01,2024-10-28,RETURNED
3413,1525,440,2024-07-18,,OUT
3414,2740,187,2024-12-10,2024-12-28,RETURNED
3415,2667,1255,2024-09-24,2024-10-09,RETURNED
3416,3531,1889,2024-01-03,2024-01-25,RETURNED
3417,390,971,2024-11-03,,OUT
3418,3309,842,2024-12-30,,OUT
3419,497,413,2024-01-13,2024-02-08,RETURNED
3420,2844,785,2024-03-15,2024-03-21,RETURNED
3421,704,389,2024-06-22,,OUT
3422,3275,540,2024-08-28,2024-09-19,RETURNED
3423,201,1351,2024-11-19,2024-12-01,RETURNED
3424,4367,961,2024-07-25,,OUT
3425,566,1432,2024-11-21,2024-12-15,RETURNED
3426,744,485,2024-12-18,,OUT
3427,2777,957,2024-12-06,,OUT
3428,873,1229,2024-07-04,2024-07-11,RETURNED
3429,3927,1837,2024-03-12,2024-03-19,RETURNED
3430,4374,888,2024-04-19,2024-05-04,RETURNED
3431,2853,592,2024-08-10,2024-09-02,RETURNED
3432,4150,695,2024-08-30,,OUT
3433,1058,756,2024-08-17,,OUT
3434,2226,77,2024-06-09,,OUT
3435,4616,1639,2024-10-23,2024-10-24,RETURNED
3436,1400,863,2024-06-22,2024-07-06,RETURNED
3437,3292,680,2024-01-11,2024-01-19,RETURNED
3438,367,116,2024-02-20,2024-03-09,RETURNED
3439,4456,145,2024-08-30,2024-09-21,RETURNED
3440,1247,30,2024-02-14,,OUT
3441,1545,1773,2024-03-29,2024-04-06,RETURNED
3442,703,169,2024-02-03,2024-03-02,RETURNED
3443,1539,1252,2024-08-24,,OUT
3444,1257,1974,2024-12-30,2024-12-31,RETURNED
3445,3051,892,2024-12-25,2024-12-31,RETURNED
3446,3470,1342,2024-10-20,2024-10-30,RETURNED
3447,4010,1435,2024-02-07,,OUT
3448,3739,1634,2024-03-14,2024-03-28,RETURNED
3449,871,14,2024-04-02,2024-04-10,RETURNED
3450,4690,879,2024-11-22,,OUT
3451,883,796,2024-05-21,2024-06-08,RETURNED
3452,1750,236,2024-04-05,,OUT
3453,4162,153,2024-03-29,2024-04-22,RETURNED
3454,3884,1080,2024-02-27,2024-03-27,RETURNED
3455,694,1380,2024-02-01,2024-02-12,RETURNED
3456,337,1819,2024-08-06,2024-08-27,RETURNED
3457,808,287,2024-03-12,2024-03-14,RETURNED
3458,3430,1419,2024-02-18,,OUT
3459,1420,513,2024-06-09,2024-06-18,RETURNED
3460,672,608,2024-06-21,2024-07-08,RETURNED
3461,1501,464,2024-02-02,,OUT
3462,2469,338,2024-10-13,2024-11-09,RETURNED
3463,1628,471,2024-04-12,,OUT
3464,3651,1957,2024-04-14,2024-04-26,RETURNED
3465,1747,635,2024-09-12,,OUT
3466,2275,1638,2024-07-13,,OUT
3467,1582,1936,2024-01-08,2024-01-20,RETURNED
3468,1050,235,2024-03-21,,OUT
3469,1737,683,2024-11-22,2024-12-01,RETURNED
3470,552,122,2024-12-03,2024-12-31,RETURNED
3471,973,1832,2024-05-23,,OUT
3472,1895,790,2024-09-10,2024-10-03,RETURNED
3473,917,280,2024-04-23,2024-05-19,RETURNED
3474,3664,1175,2024-02-23,2024-02-24,RETURNED
3475,1538,402,2024-02-19,2024-03-05,RETURNED
3476,4997,19,2024-07-21,,OUT
3477,66,1979,2024-10-19,2024-11-05,RETURNED
3478,3198,921,2024-12-14,2024-12-17,RETURNED
3479,2431,413,2024-12-30,2024-12-31,RETURNED
3480,4123,740,2024-06-11,2024-07-06,RETURNED
3481,4042,1684,2024-12-16,2024-12-26,RETURNED
3482,2255,1927,2024-10-14,,OUT
3483,3087,1979,2024-01-22,2024-01-25,RETURNED
3484,1355,1530,2024-02-10,2024-02-24,RETURNED
3485,1584,1206,2024-08-07,,OUT
3486,2957,556,2024-12-01,2024-12-08,RETURNED
3487,478,601,2024-01-28,2024-02-21,RETURNED
3488,2343,1146,2024-08-17,,OUT
3489,1172,967,2024-01-01,,OUT
3490,1697,1364,2024-10-19,2024-11-14,RETURNED
3491,2236,209,2024-02-21,2024-03-13,RETURNED
3492,2116,595,2024-11-09,,OUT
3493,697,841,2024-01-21,2024-02-09,RETURNED
3494,959,206,2024-01-15,2024-02-07,RETURNED
3495,192,135,2024-03-14,2024-04-11,RETURNED
3496,4414,440,2024-11-28,2024-12-03,RETURNED
3497,2861,1490,2024-07-27,2024-07-29,RETURNED
3498,1169,1890,2024-12-23,2024-12-31,RETURNED
3499,2982,829,2024-03-06,2024-03-08,RETURNED
3500,2443,449,2024-12-29,2024-12-31,RETURNED
3501,2837,109,2024-01-30,,OUT
3502,556,797,2024-06-11,2024-07-04,RETURNED
3503,440,225,2024-03-07,,OUT
3504,1860,311,2024-01-12,2024-02-06,RETURNED
3505,2537,1676,2024-07-15,2024-08-13,RETURNED
3506,974,285,2024-11-12,2024-11-20,RETURNED
3507,587,1904,2024-07-06,2024-08-05,RETURNED
3508,3860,1428,2024-02-06,2024-02-11,RETURNED
3509,4089,1839,2024-10-12,,OUT
3510,643,556,2024-06-30,2024-07-15,RETURNED
3511,2305,1468,2024-08-19,2024-08-21,RETURNED
3512,1383,1883,2024-07-26,,OUT
3513,4270,855,2024-02-25,2024-03-09,RETURNED
3514,586,1510,2024-05-02,,OUT
3515,3678,141,2024-09-11,2024-09-14,RETURNED
3516,1597,1757,2024-08-19,2024-09-06,RETURNED
3517,3807,1707,2024-05-30,2024-06-25,RETURNED
3518,2926,1884,2024-11-02,2024-11-17,RETURNED
3519,3489,1351,2024-03-27,2024-04-19,RETURNED
3520,4851,248,2024-03-03,2024-03-23,RETURNED
3521,4655,169,2024-02-05,2024-02-11,RETURNED
3522,1786,1450,2024-10-03,2024-10-11,RETURNED
3523,2245,37,2024-12-09,,OUT
3524,3049,1034,2024-07-16,,OUT
3525,238,1058,2024-07-13,2024-07-28,RETURNED
3526,1943,1833,2024-03-06,,OUT
3527,4307,934,2024-05-01,2024-05-27,RETURNED
3528,2442,355,2024-11-24,,OUT
3529,2004,1662,2024-06-12,2024-06-26,RETURNED
3530,2450,1056,2024-01-02,2024-01-21,RETURNED
3531,466,807,2024-03-08,2024-03-16,RETURNED
3532,368,1699,2024-06-21,2024-07-17,RETURNED
3533,2535,477,2024-10-08,2024-11-02,RETURNED
3534,1702,584,2024-12-29,2024-12-31,RETURNED
3535,2334,1452,2024-07-24,,OUT
3536,4399,932,2024-03-25,,OUT
3537,1820,205,2024-11-17,,OUT
3538,64,1744,2024-05-21,2024-05-22,RETURNED
3539,49,1308,2024-06-20,2024-06-26,RETURNED
3540,2113,1962,2024-09-27,2024-10-17,RETURNED
3541,1552,675,2024-01-11,,OUT
3542,3568,1329,2024-05-26,,OUT
3543,2884,327,2024-08-12,,OUT
3544,1381,13,2024-04-12,2024-05-03,RETURNED
3545,628,461,2024-07-14,2024-07-27,RETURNED
3546,1819,1179,2024-10-04,,OUT
3547,2253,1883,2024-12-20,,OUT
3548,4461,170,2024-03-17,,OUT
3549,4608,1240,2024-06-28,,OUT
3550,722,460,2024-07-09,2024-07-23,RETURNED
3551,1032,1673,2024-03-23,2024-04-15,RETURNED
3552,4185,190,2024-01-09,2024-01-11,RETURNED
3553,262,1501,2024-11-03,,OUT
3554,4918,1910,2024-09-06,2024-09-21,RETURNED
3555,4876,608,2024-03-01,,OUT
3556,2983,77,2024-04-06,,OUT
3557,4044,1526,2024-02-12,2024-02-16,RETURNED
3558,3738,1342,2024-01-04,2024-01-20,RETURNED
3559,4593,1530,2024-03-13,,OUT
3560,1918,1053,2024-06-19,,OUT
3561,3370,1344,2024-09-16,,OUT
3562,3940,642,2024-01-17,2024-02-15,RETURNED
3563,3181,1885,2024-04-11,,OUT
3564,67,1197,2024-05-19,2024-05-29,RETURNED
3565,1462,1013,2024-05-14,,OUT
3566,3328,864,2024-05-23,,OUT
3567,3092,250,2024-10-20,,OUT
3568,4202,1601,2024-11-20,2024-12-15,RETURNED
3569,1135,291,2024-03-16,,OUT
3570,1944,1502,2024-10-03,2024-10-17,RETURNED
3571,3699,426,2024-12-14,2024-12-24,RETURNED
3572,1125,1198,2024-02-03,2024-03-02,RETURNED
3573,781,292,2024-03-11,,OUT
3574,4125,278,2024-06-02,2024-06-24,RETURNED
3575,793,1520,2024-05-26,2024-06-19,RETURNED
3576,3019,481,2024-05-31,,OUT
3577,1483,805,2024-07-16,2024-08-07,RETURNED
3578,1784,217,2024-08-04,2024-08-31,RETURNED
3579,2840,58,2024-06-06,,OUT
3580,2165,585,2024-05-02,,OUT
3581,4900,913,2024-12-20,2024-12-25,RETURNED
3582,4757,930,2024-03-20,2024-03-24,RETURNED
3583,4048,47,2024-06-22,2024-07-09,RETURNED
3584,2088,725,2024-04-29,2024-05-03,RETURNED
3585,2920,1571,2024-09-27,2024-10-12,RETURNED
3586,647,1357,2024-12-10,,OUT
3587,865,1422,2024-12-10,2024-12-30,RETURNED
3588,1338,1190,2024-09-20,2024-09-23,RETURNED
3589,4218,808,2024-01-21,,OUT
3590,815,709,2024-10-28,,OUT
3591,2692,109,2024-10-29,2024-11-15,RETURNED
3592,2298,1198,2024-07-12,2024-07-26,RETURNED
3593,2219,1320,2024-07-05,,OUT
3594,3732,196,2024-06-11,2024-06-27,RETURNED
3595,2149,1630,2024-04-27,,OUT
3596,2443,426,2024-05-19,,OUT
3597,4139,365,2024-11-22,2024-12-04,RETURNED
3598,2292,1912,2024-09-30,2024-10-23,RETURNED
3599,2052,57,2024-03-14,,OUT
3600,4801,537,2024-11-25,2024-11-27,RETURNED
3601,1229,1927,2024-11-25,,OUT
3602,2479,1062,2024-08-12,,OUT
3603,2525,1364,2024-04-25,2024-05-25,RETURNED
3604,1556,1413,2024-06-28,2024-07-11,RETURNED
3605,1106,242,2024-05-02,2024-06-01,RETURNED
3606,4369,1311,2024-05-18,,OUT
3607,4591,1752,2024-01-21,2024-01-25,RETURNED
3608,4603,104,2024-10-15,2024-10-28,RETURNED
3609,3068,1182,2024-09-22,2024-10-02,RETURNED
3610,577,1010,2024-04-15,,OUT
3611,1295,683,2024-03-04,2024-03-11,RETURNED
3612,4134,1634,2024-08-11,,OUT
3613,2615,1317,2024-06-11,2024-06-14,RETURNED
3614,3772,419,2024-11-26,2024-12-16,RETURNED
3615,2115,1901,2024-03-27,2024-04-20,RETURNED
3616,3465,1894,2024-02-22,2024-03-21,RETURNED
3617,2404,1657,2024-04-22,,OUT
3618,3069,337,2024-01-14,2024-01-31,RETURNED
3619,2164,933,2024-12-20,2024-12-21,RETURNED
3620,4422,703,2024-05-27,2024-05-30,RETURNED
3621,2233,1000,2024-09-24,2024-10-04,RETURNED
3622,1730,111,2024-01-10,2024-02-05,RETURNED
3623,2762,1423,2024-01-09,2024-02-04,RETURNED
3624,1573,668,2024-04-08,,OUT
3625,1467,524,2024-06-07,2024-06-27,RETURNED
3626,2786,1354,2024-08-28,2024-09-17,RETURNED
3627,3160,1305,2024-02-28,,OUT
3628,64,114,2024-04-19,,OUT
3629,1372,1762,2024-11-30,,OUT
3630,3162,267,2024-05-20,2024-06-02,RETURNED
3631,4056,971,2024-06-14,,OUT
3632,3220,1470,2024-07-27,,OUT
3633,1992,1962,2024-02-09,2024-02-14,RETURNED
3634,946,1673,2024-02-21,2024-03-15,RETURNED
3635,2486,1501,2024-05-22,,OUT
3636,3401,1507,2024-12-11,2024-12-14,RETURNED
3637,3629,888,2024-01-21,,OUT
3638,63,1290,2024-06-02,,OUT
3639,4370,1484,2024-04-06,2024-05-05,RETURNED
3640,4656,393,2024-08-09,2024-08-31,RETURNED
3641,3333,790,2024-07-21,2024-08-03,RETURNED
3642,258,1040,2024-11-10,2024-12-03,RETURNED
3643,2703,1126,2024-09-15,2024-09-22,RETURNED
3644,3876,1790,2024-03-01,2024-03-08,RETURNED
3645,2708,1289,2024-06-17,2024-06-29,RETURNED
3646,1707,1951,2024-09-12,2024-10-01,RETURNED
3647,3934,1962,2024-04-30,,OUT
3648,3816,635,2024-01-06,,OUT
3649,683,1901,2024-06-28,2024-07-03,RETURNED
3650,4660,231,2024-03-12,2024-03-20,RETURNED
3651,2839,1647,2024-09-14,2024-09-30,RETURNED
3652,225,1635,2024-05-09,,OUT
3653,296,1833,2024-10-04,,OUT
3654,2174,1991,2024-08-03,2024-08-27,RETURNED
3655,4748,1776,2024-09-13,2024-10-04,RETURNED
3656,3540,667,2024-08-08,2024-09-03,RETURNED
3657,1612,402,2024-05-18,2024-06-17,RETURNED
3658,3039,1202,2024-09-13,2024-09-15,RETURNED
3659,3954,221,2024-12-25,2024-12-31,RETURNED
3660,1407,606,2024-08-16,2024-08-30,RETURNED
3661,4895,478,2024-10-09,2024-10-10,RETURNED
3662,1237,15,2024-01-05,2024-01-16,RETURNED
3663,1516,1210,2024-06-23,2024-07-02,RETURNED
3664,3208,1333,2024-03-23,,OUT
3665,2776,1119,2024-08-10,,OUT
3666,2284,940,2024-07-13,,OUT
3667,2409,14,2024-01-01,,OUT
3668,1534,1026,2024-09-19,,OUT
3669,2381,491,2024-06-04,,OUT
3670,1421,579,2024-07-02,,OUT
3671,4529,1062,2024-01-01,2024-01-28,RETURNED
3672,3929,1770,2024-03-19,,OUT
3673,1909,1178,2024-01-07,2024-01-18,RETURNED
3674,2498,1296,2024-03-22,,OUT
3675,771,41,2024-02-14,,OUT
3676,2572,131,2024-03-05,2024-03-13,RETURNED
3677,3893,1663,2024-01-09,2024-01-29,RETURNED
3678,486,71,2024-04-17,,OUT
3679,1471,570,2024-11-19,,OUT
3680,4638,1450,2024-04-19,,OUT
3681,3230,484,2024-12-19,2024-12-31,RETURNED
3682,2278,175,2024-09-14,,OUT
3683,728,1989,2024-05-20,2024-06-14,RETURNED
3684,4592,1737,2024-06-07,2024-06-10,RETURNED
3685,2919,283,2024-04-30,2024-05-18,RETURNED
3686,1267,1485,2024-09-13,,OUT
3687,1622,151,2024-03-07,2024-04-04,RETURNED
3688,1692,1084,2024-08-29,2024-09-01,RETURNED
3689,3655,813,2024-11-06,,OUT
3690,2337,64,2024-03-17,2024-03-26,RETURNED
3691,4990,1620,2024-02-11,2024-03-01,RETURNED
3692,1557,437,2024-09-04,,OUT
3693,4771,915,2024-06-02,2024-06-22,RETURNED
3694,1878,716,2024-06-26,,OUT
3695,1207,1541,2024-10-29,,OUT
3696,291,548,2024-11-17,2024-12-01,RETURNED
3697,1698,479,2024-01-05,2024-01-08,RETURNED
3698,607,346,2024-01-13,,OUT
3699,2170,1873,2024-12-27,2024-12-31,RETURNED
3700,4734,1065,2024-05-22,,OUT
3701,4053,1127,2024-10-14,2024-10-17,RETURNED
3702,244,242,2024-03-06,2024-03-13,RETURNED
3703,4374,1597,2024-07-29,,OUT
3704,3278,995,2024-10-08,2024-11-01,RETURNED
3705,155,757,2024-12-10,,OUT
3706,2,1802,2024-11-10,2024-11-12,RETURNED
3707,654,762,2024-01-15,2024-02-13,RETURNED
3708,285,872,2024-03-23,2024-04-07,RETURNED
3709,1396,1928,2024-10-20,2024-10-23,RETURNED
3710,1315,986,2024-12-22,2024-12-31,RETURNED
3711,1523,345,2024-04-08,,OUT
3712,1485,1984,2024-04-27,,OUT
3713,1683,73,2024-10-26,2024-11-10,RETURNED
3714,460,1433,2024-02-16,2024-02-29,RETURNED
3715,4499,1541,2024-03-09,2024-03-17,RETURNED
3716,2193,263,2024-04-08,2024-05-01,RETURNED
3717,1834,1591,2024-07-31,2024-08-05,RETURNED
3718,1114,402,2024-10-27,2024-11-02,RETURNED
3719,3960,116,2024-01-10,2024-01-15,RETURNED
3720,2258,386,2024-10-19,2024-10-25,RETURNED
3721,2175,279,2024-04-03,2024-04-10,RETURNED
3722,2420,1493,2024-08-05,,OUT
3723,322,973,2024-06-24,2024-06-29,RETURNED
3724,1375,902,2024-09-02,,OUT
3725,4336,1042,2024-09-28,2024-10-08,RETURNED
3726,1913,1409,2024-07-22,,OUT
3727,4749,407,2024-05-14,2024-05-30,RETURNED
3728,438,412,2024-03-05,2024-03-15,RETURNED
3729,400,550,2024-05-28,2024-06-09,RETURNED
3730,3547,700,2024-10-18,2024-11-05,RETURNED
3731,3193,1521,2024-09-02,2024-10-02,RETURNED
3732,509,1116,2024-11-14,2024-11-26,RETURNED
3733,3300,219,2024-12-19,,OUT
3734,990,1858,2024-01-12,2024-01-23,RETURNED
3735,3926,1655,2024-10-19,,OUT
3736,4556,1107,2024-03-20,2024-04-11,RETURNED
3737,988,973,2024-02-01,,OUT
3738,1836,1600,2024-08-03,,OUT
3739,2847,459,2024-01-16,,OUT
3740,2113,1317,2024-08-09,2024-08-15,RETURNED
3741,1296,1584,2024-11-06,2024-11-12,RETURNED
3742,4571,47,2024-08-24,2024-09-01,RETURNED
3743,4909,556,2024-09-18,,OUT
3744,605,1557,2024-11-25,2024-12-13,RETURNED
3745,1037,130,2024-04-27,,OUT
3746,2906,196,2024-07-14,2024-08-09,RETURNED
3747,910,1052,2024-05-15,2024-05-23,RETURNED
3748,2341,250,2024-04-09,,OUT
3749,414,1152,2024-02-22,2024-03-09,RETURNED
3750,2590,1393,2024-12-18,,OUT
3751,1713,451,2024-08-30,,OUT
3752,2972,1586,2024-04-24,,OUT
3753,837,1403,2024-05-03,2024-05-30,RETURNED
3754,508,1452,2024-07-10,2024-07-19,RETURNED
3755,1945,1098,2024-03-19,2024-04-05,RETURNED
3756,1128,683,2024-10-18,2024-11-05,RETURNED
3757,2998,623,2024-06-29,2024-07-10,RETURNED
3758,148,1920,2024-06-07,2024-07-07,RETURNED
3759,894,1582,2024-06-10,2024-06-26,RETURNED
3760,4923,1617,2024-01-15,2024-02-01,RETURNED
3761,325,1590,2024-07-23,2024-08-14,RETURNED
3762,4880,1492,2024-04-01,2024-04-24,RETURNED
3763,4952,1987,2024-12-20,,OUT
3764,4994,264,2024-04-08,,OUT
3765,60,675,2024-11-03,,OUT
3766,3264,1117,2024-05-31,2024-06-26,RETURNED
3767,4727,603,2024-01-02,2024-01-31,RETURNED
3768,1618,1774,2024-05-15,2024-05-24,RETURNED
3769,4003,1276,2024-09-05,2024-09-22,RETURNED
3770,1234,862,2024-09-18,2024-09-23,RETURNED
3771,2423,663,2024-09-22,,OUT
3772,288,1183,2024-02-29,2024-03-15,RETURNED
3773,903,553,2024-09-04,,OUT
3774,283,484,2024-11-13,,OUT
3775,2177,1943,2024-11-17,2024-12-05,RETURNED
3776,1989,657,2024-04-13,,OUT
3777,1221,1274,2024-08-08,2024-08-19,RETURNED
3778,3577,405,2024-09-02,2024-09-22,RETURNED
3779,1425,1453,2024-11-27,,OUT
3780,2156,1178,2024-01-24,,OUT
3781,898,1466,2024-10-05,,OUT
3782,4153,1530,2024-07-23,,OUT
3783,4646,158,2024-04-10,2024-04-26,RETURNED
3784,2100,1380,2024-11-16,,OUT
3785,2194,771,2024-08-13,,OUT
3786,86,140,2024-08-11,,OUT
3787,1390,1996,2024-09-04,,OUT
3788,4946,1693,2024-01-08,,OUT
3789,1697,601,2024-12-29,2024-12-31,RETURNED
3790,3153,1202,2024-06-01,2024-06-11,RETURNED
3791,2821,1164,2024-05-26,,OUT
3792,40,617,2024-01-16,,OUT
3793,3401,1790,2024-08-22,2024-08-27,RETURNED
3794,44,479,2024-06-06,2024-06-30,RETURNED
3795,539,1594,2024-02-27,,OUT
3796,4979,1172,2024-03-23,2024-04-02,RETURNED
3797,413,1141,2024-11-19,,OUT
3798,149,1474,2024-10-03,2024-10-19,RETURNED
3799,1266,588,2024-01-15,2024-01-16,RETURNED
3800,2065,876,2024-07-03,2024-07-25,RETURNED
3801,4307,905,2024-05-30,2024-06-23,RETURNED
3802,3619,885,2024-09-13,,OUT
3803,702,1157,2024-05-03,2024-05-08,RETURNED
3804,4861,1128,2024-08-10,,OUT
3805,3756,448,2024-02-09,2024-03-01,RETURNED
3806,4937,1144,2024-03-22,2024-04-16,RETURNED
3807,4505,1064,2024-04-30,2024-05-25,RETURNED
3808,902,834,2024-11-05,2024-11-20,RETURNED
3809,3392,1534,2024-11-10,2024-11-27,RETURNED
3810,3535,475,2024-03-25,2024-04-07,RETURNED
3811,4067,676,2024-10-11,,OUT
3812,1012,1691,2024-10-26,2024-11-05,RETURNED
3813,3143,315,2024-09-12,2024-09-16,RETURNED
3814,2106,1874,2024-03-02,2024-03-23,RETURNED
3815,1199,1859,2024-03-17,2024-03-25,RETURNED
3816,160,618,2024-09-20,2024-10-18,RETURNED
3817,3764,1581,2024-09-28,,OUT
3818,4291,1029,2024-06-20,,OUT
3819,4544,1809,2024-05-06,2024-05-31,RETURNED
3820,871,1589,2024-06-01,2024-06-24,RETURNED
3821,3282,361,2024-05-02,2024-05-23,RETURNED
3822,78,1341,2024-03-21,,OUT
3823,3423,1605,2024-08-05,2024-08-20,RETURNED
3824,2045,566,2024-12-02,2024-12-07,RETURNED
3825,4951,1935,2024-09-29,2024-10-09,RETURNED
3826,1083,1277,2024-12-10,,OUT
3827,2104,464,2024-03-08,,OUT
3828,892,1852,2024-02-09,,OUT
3829,1054,425,2024-06-26,2024-07-13,RETURNED
3830,580,584,2024-10-09,,OUT
3831,4493,126,2024-04-02,2024-04-14,RETURNED
3832,2306,1574,2024-01-07,,OUT
3833,1068,1014,2024-12-10,2024-12-13,RETURNED
3834,932,1502,2024-10-10,2024-11-02,RETURNED
3835,4805,119,2024-06-27,2024-07-05,RETURNED
3836,4110,34,2024-05-31,,OUT
3837,2502,745,2024-07-05,,OUT
3838,3068,1882,2024-03-17,2024-03-26,RETURNED
3839,3198,1913,2024-01-29,2024-02-18,RETURNED
3840,1461,837,2024-09-14,2024-10-13,RETURNED
3841,2040,606,2024-12-25,2024-12-31,RETURNED
3842,4694,887,2024-11-11,2024-11-12,RETURNED
3843,2588,1535,2024-07-24,2024-08-05,RETURNED
3844,2632,107,2024-12-01,,OUT
3845,3286,1352,2024-06-04,2024-06-20,RETURNED
3846,4208,1189,2024-02-28,,OUT
3847,3925,616,2024-08-10,,OUT
3848,4679,216,2024-03-03,,OUT
3849,2714,1770,2024-01-03,2024-01-24,RETURNED
3850,4395,440,2024-07-06,2024-07-22,RETURNED
3851,4052,788,2024-07-21,,OUT
3852,870,1815,2024-08-11,,OUT
3853,3584,1818,2024-05-08,2024-05-20,RETURNED
3854,2038,1003,2024-08-03,2024-08-05,RETURNED
3855,678,656,2024-02-28,,OUT
3856,732,1852,2024-03-31,2024-04-27,RETURNED
3857,2745,294,2024-02-01,2024-02-03,RETURNED
3858,2563,920,2024-11-01,2024-11-10,RETURNED
3859,1021,1963,2024-12-21,2024-12-24,RETURNED
3860,2402,1030,2024-10-03,,OUT
3861,2215,696,2024-09-07,2024-10-06,RETURNED
3862,2664,824,2024-01-24,,OUT
3863,268,983,2024-05-03,2024-05-06,RETURNED
3864,982,1038,2024-10-03,2024-10-24,RETURNED
3865,2065,1798,2024-03-24,2024-04-21,RETURNED
3866,1003,370,2024-07-10,2024-07-16,RETURNED
3867,72,821,2024-11-23,,OUT
3868,4729,517,2024-12-15,2024-12-30,RETURNED
3869,1901,976,2024-02-23,2024-03-04,RETURNED
3870,2096,1410,2024-04-04,2024-04-14,RETURNED
3871,185,321,2024-01-22,2024-01-25,RETURNED
3872,1062,1325,2024-09-13,,OUT
3873,4203,862,2024-04-06,2024-04-28,RETURNED
3874,3051,651,2024-08-14,2024-09-08,RETURNED
